t	h
5106.83	25188.6
5107.83	25188.6
5108.83	25188.6
5109.83	25188.6
5110.83	25188.6
5111.83	25188.6
5112.83	25188.6
5113.83	25188.6
5114.83	25188.6
5115.83	25188.6
5116.83	25188.6
5117.83	25188.6
5118.83	25188.6
5119.83	25188.6
5120.83	25188.5
5121.83	25188.5
5122.83	25188.5
5123.83	25188.5
5124.83	25188.5
5125.83	25188.5
5126.83	25188.5
5127.83	25188.5
5128.83	25188.5
5129.83	25188.6
5130.83	25188.6
5131.83	25188.6
5132.83	25188.6
5133.83	25188.6
5134.83	25188.6
5135.83	25188.6
5136.83	25188.6
5137.83	25188.6
5138.83	25188.6
5139.83	25188.6
5140.83	25188.6
5141.83	25188.6
5142.83	25188.6
5143.83	25188.6
5144.83	25188.6
5145.83	25188.6
5146.83	25188.6
5147.83	25188.7
5148.83	25188.7
5149.83	25188.7
5150.83	25188.7
5151.83	25188.7
5152.83	25188.7
5153.83	25188.7
5154.83	25188.7
5155.83	25188.7
5156.83	25188.7
5157.83	25188.8
5158.83	25188.8
5159.83	25188.8
5160.83	25188.8
5161.83	25188.8
5162.83	25188.8
5163.83	25188.8
5164.83	25188.8
5165.83	25188.8
5166.83	25188.9
5167.83	25188.9
5168.83	25188.9
5169.83	25188.9
5170.83	25188.9
5171.83	25188.9
5172.83	25188.9
5173.83	25188.9
5174.83	25188.9
5175.83	25189
5176.83	25189
5177.83	25189
5178.83	25189
5179.83	25189
5180.83	25189
5181.83	25189
5182.83	25189
5183.83	25189
5184.83	25189
5185.83	25189
5186.83	25189.1
5187.83	25189.1
5188.83	25189.1
5189.83	25189.1
5190.83	25189.1
5191.83	25189.1
5192.83	25189.1
5193.83	25189.1
5194.83	25189.1
5195.83	25189.1
5196.83	25189.1
5197.83	25189.1
5198.83	25189.1
5199.83	25189.1
5200.83	25189.1
5201.83	25189.1
5202.83	25189.1
5203.83	25189.1
5204.83	25189.1
5205.83	25189.1
5206.83	25189.1
5207.83	25189.1
5208.83	25189.1
5209.83	25189.1
5210.83	25189.1
5211.83	25189.1
5212.83	25189.1
5213.83	25189.1
5214.83	25189.1
5215.83	25189.1
5216.83	25189.1
5217.83	25189.1
5218.83	25189.1
5219.83	25189.1
5220.83	25189.1
5221.83	25189.1
5222.83	25189.1
5223.83	25189
5224.83	25189
5225.83	25189
5226.83	25189
5227.83	25189
5228.83	25189
5229.83	25189
5230.83	25189
5231.83	25189
5232.83	25189
5233.83	25189
5234.83	25188.9
5235.83	25188.9
5236.83	25188.9
5237.83	25188.9
5238.83	25188.9
5239.83	25188.9
5240.83	25188.9
5241.83	25188.9
5242.83	25188.9
5243.83	25188.9
5244.83	25188.8
5245.83	25188.8
5246.83	25188.8
5247.83	25188.8
5248.83	25188.8
5249.83	25188.8
5250.83	25188.8
5251.83	25188.8
5252.83	25188.8
5253.83	25188.7
5254.83	25188.7
5255.83	25188.7
5256.83	25188.7
5257.83	25188.7
5258.83	25188.7
5259.83	25188.7
5260.83	25188.7
5261.83	25188.7
5262.83	25188.7
5263.83	25188.6
5264.83	25188.6
5265.83	25188.6
5266.83	25188.6
5267.83	25188.6
5268.83	25188.6
5269.83	25188.6
5270.83	25188.6
5271.83	25188.6
5272.83	25188.6
5273.83	25188.6
5274.83	25188.6
5275.83	25188.6
5276.83	25188.6
5277.83	25188.6
5278.83	25188.6
5279.83	25188.6
5280.83	25188.6
5281.83	25188.6
5282.83	25188.6
5283.83	25188.6
5284.83	25188.6
5285.83	25188.6
5286.83	25188.6
5287.83	25188.6
5288.83	25188.6
5289.83	25188.6
5290.83	25188.6
5291.83	25188.6
5292.83	25188.6
5293.83	25188.6
5294.83	25188.6
5295.83	25188.6
5296.83	25188.6
5297.83	25188.6
5298.83	25188.6
5299.83	25188.6
5300.83	25188.6
5301.83	25188.6
5302.83	25188.6
5303.83	25188.6
5304.83	25188.6
5305.83	25188.6
5306.83	25188.7
5307.83	25188.7
5308.83	25188.7
5309.83	25188.7
5310.83	25188.7
5311.83	25188.7
5312.83	25188.7
5313.83	25188.7
5314.83	25188.7
5315.83	25188.7
5316.83	25188.7
5317.83	25188.8
5318.83	25188.8
5319.83	25188.8
5320.83	25188.8
5321.83	25188.8
5322.83	25188.8
5323.83	25188.8
5324.83	25188.8
5325.83	25188.8
5326.83	25188.9
5327.83	25188.9
5328.83	25188.9
5329.83	25188.9
5330.83	25188.9
5331.83	25188.9
5332.83	25188.9
5333.83	25188.9
5334.83	25188.9
5335.83	25189
5336.83	25189
5337.83	25189
5338.83	25189
5339.83	25189
5340.83	25189
5341.83	25189
5342.83	25189
5343.83	25189
5344.83	25189
5345.83	25189
5346.83	25189
5347.83	25189.1
5348.83	25189.1
5349.83	25189.1
5350.83	25189.1
5351.83	25189.1
5352.83	25189.1
5353.83	25189.1
5354.83	25189.1
5355.83	25189.1
5356.83	25189.1
5357.83	25189.1
5358.83	25189.1
5359.83	25189.1
5360.83	25189.1
5361.83	25189.1
5362.83	25189.1
5363.83	25189.1
5364.83	25189.1
5365.83	25189.1
5366.83	25189.1
5367.83	25189.1
5368.83	25189.1
5369.83	25189.1
5370.83	25189.1
5371.83	25189.1
5372.83	25189.1
5373.83	25189.1
5374.83	25189.1
5375.83	25189.1
5376.83	25189.1
5377.83	25189.1
5378.83	25189.1
5379.83	25189.1
5380.83	25189.1
5381.83	25189.1
5382.83	25189.1
5383.83	25189
5384.83	25189
5385.83	25189
5386.83	25189
5387.83	25189
5388.83	25189
5389.83	25189
5390.83	25189
5391.83	25189
5392.83	25189
5393.83	25189
5394.83	25188.9
5395.83	25188.9
5396.83	25188.9
5397.83	25188.9
5398.83	25188.9
5399.83	25188.9
5400.83	25188.9
5401.83	25188.9
5402.83	25188.9
5403.83	25188.9
5404.83	25188.8
5405.83	25188.8
5406.83	25188.8
5407.83	25188.8
5408.83	25188.8
5409.83	25188.8
5410.83	25188.8
5411.83	25188.8
5412.83	25188.8
5413.83	25188.7
5414.83	25188.7
5415.83	25188.7
5416.83	25188.7
5417.83	25188.7
5418.83	25188.7
5419.83	25188.7
5420.83	25188.7
5421.83	25188.7
5422.83	25188.7
5423.83	25188.7
5424.83	25188.6
5425.83	25188.6
5426.83	25188.6
5427.83	25188.6
5428.83	25188.6
5429.83	25188.6
5430.83	25188.6
5431.83	25188.6
5432.83	25188.6
5433.83	25188.6
5434.83	25188.6
5435.83	25188.6
5436.83	25188.6
5437.83	25188.6
5438.83	25188.6
5439.83	25188.6
5440.83	25188.6
5441.83	25188.6
5442.83	25188.6
5443.83	25188.6
5444.83	25188.6
5445.83	25188.6
5446.83	25188.6
5447.83	25188.6
5448.83	25188.6
5449.83	25188.6
5450.83	25188.6
5451.83	25188.6
5452.83	25188.6
5453.83	25188.6
5454.83	25188.6
5455.83	25188.6
5456.83	25188.6
5457.83	25188.6
5458.83	25188.6
5459.83	25188.6
5460.83	25188.6
5461.83	25188.6
5462.83	25188.6
5463.83	25188.6
5464.83	25188.6
5465.83	25188.6
5466.83	25188.7
5467.83	25188.7
5468.83	25188.7
5469.83	25188.7
5470.83	25188.7
5471.83	25188.7
5472.83	25188.7
5473.83	25188.7
5474.83	25188.7
5475.83	25188.7
5476.83	25188.7
5477.83	25188.8
5478.83	25188.8
5479.83	25188.8
5480.83	25188.8
5481.83	25188.8
5482.83	25188.8
5483.83	25188.8
5484.83	25188.8
5485.83	25188.8
5486.83	25188.9
5487.83	25188.9
5488.83	25188.9
5489.83	25188.9
5490.83	25188.9
5491.83	25188.9
5492.83	25188.9
5493.83	25188.9
5494.83	25188.9
5495.83	25188.9
5496.83	25189
5497.83	25189
5498.83	25189
5499.83	25189
5500.83	25189
5501.83	25189
5502.83	25189
5503.83	25189
5504.83	25189
5505.83	25189
5506.83	25189
5507.83	25189
5508.83	25189.1
5509.83	25189.1
5510.83	25189.1
5511.83	25189.1
5512.83	25189.1
5513.83	25189.1
5514.83	25189.1
5515.83	25189.1
5516.83	25189.1
5517.83	25189.1
5518.83	25189.1
5519.83	25189.1
5520.83	25189.1
5521.83	25189.1
5522.83	25189.1
5523.83	25189.1
5524.83	25189.1
5525.83	25189.1
5526.83	25189.1
5527.83	25189.1
5528.83	25189.1
5529.83	25189.1
5530.83	25189.1
5531.83	25189.1
5532.83	25189.1
5533.83	25189.1
5534.83	25189.1
5535.83	25189.1
5536.83	25189.1
5537.83	25189.1
5538.83	25189.1
5539.83	25189.1
5540.83	25189.1
5541.83	25189.1
5542.83	25189
5543.83	25189
5544.83	25189
5545.83	25189
5546.83	25189
5547.83	25189
5548.83	25189
5549.83	25189
5550.83	25189
5551.83	25189
5552.83	25189
5553.83	25189
5554.83	25188.9
5555.83	25188.9
5556.83	25188.9
5557.83	25188.9
5558.83	25188.9
5559.83	25188.9
5560.83	25188.9
5561.83	25188.9
5562.83	25188.9
5563.83	25188.9
5564.83	25188.8
5565.83	25188.8
5566.83	25188.8
5567.83	25188.8
5568.83	25188.8
5569.83	25188.8
5570.83	25188.8
5571.83	25188.8
5572.83	25188.8
5573.83	25188.8
5574.83	25188.7
5575.83	25188.7
5576.83	25188.7
5577.83	25188.7
5578.83	25188.7
5579.83	25188.7
5580.83	25188.7
5581.83	25188.7
5582.83	25188.7
5583.83	25188.7
5584.83	25188.7
5585.83	25188.6
5586.83	25188.6
5587.83	25188.6
5588.83	25188.6
5589.83	25188.6
5590.83	25188.6
5591.83	25188.6
5592.83	25188.6
5593.83	25188.6
5594.83	25188.6
5595.83	25188.6
5596.83	25188.6
5597.83	25188.6
5598.83	25188.6
5599.83	25188.6
5600.83	25188.6
5601.83	25188.6
5602.83	25188.6
5603.83	25188.6
5604.83	25188.6
5605.83	25188.6
5606.83	25188.6
5607.83	25188.6
5608.83	25188.6
5609.83	25188.6
5610.83	25188.6
5611.83	25188.6
5612.83	25188.6
5613.83	25188.6
5614.83	25188.6
5615.83	25188.6
5616.83	25188.6
5617.83	25188.6
5618.83	25188.6
5619.83	25188.6
5620.83	25188.6
5621.83	25188.6
5622.83	25188.6
5623.83	25188.6
5624.83	25188.6
5625.83	25188.7
5626.83	25188.7
5627.83	25188.7
5628.83	25188.7
5629.83	25188.7
5630.83	25188.7
5631.83	25188.7
5632.83	25188.7
5633.83	25188.7
5634.83	25188.7
5635.83	25188.7
5636.83	25188.7
5637.83	25188.8
5638.83	25188.8
5639.83	25188.8
5640.83	25188.8
5641.83	25188.8
5642.83	25188.8
5643.83	25188.8
5644.83	25188.8
5645.83	25188.8
5646.83	25188.8
5647.83	25188.9
5648.83	25188.9
5649.83	25188.9
5650.83	25188.9
5651.83	25188.9
5652.83	25188.9
5653.83	25188.9
5654.83	25188.9
5655.83	25188.9
5656.83	25188.9
5657.83	25189
5658.83	25189
5659.83	25189
5660.83	25189
5661.83	25189
5662.83	25189
5663.83	25189
5664.83	25189
5665.83	25189
5666.83	25189
5667.83	25189
5668.83	25189
5669.83	25189
5670.83	25189.1
5671.83	25189.1
5672.83	25189.1
5673.83	25189.1
5674.83	25189.1
5675.83	25189.1
5676.83	25189.1
5677.83	25189.1
5678.83	25189.1
5679.83	25189.1
5680.83	25189.1
5681.83	25189.1
5682.83	25189.1
5683.83	25189.1
5684.83	25189.1
5685.83	25189.1
5686.83	25189.1
5687.83	25189.1
5688.83	25189.1
5689.83	25189.1
5690.83	25189.1
5691.83	25189.1
5692.83	25189.1
5693.83	25189.1
5694.83	25189.1
5695.83	25189.1
5696.83	25189.1
5697.83	25189.1
5698.83	25189.1
5699.83	25189.1
5700.83	25189.1
5701.83	25189
5702.83	25189
5703.83	25189
5704.83	25189
5705.83	25189
5706.83	25189
5707.83	25189
5708.83	25189
5709.83	25189
5710.83	25189
5711.83	25189
5712.83	25189
5713.83	25189
5714.83	25188.9
5715.83	25188.9
5716.83	25188.9
5717.83	25188.9
5718.83	25188.9
5719.83	25188.9
5720.83	25188.9
5721.83	25188.9
5722.83	25188.9
5723.83	25188.9
5724.83	25188.9
5725.83	25188.8
5726.83	25188.8
5727.83	25188.8
5728.83	25188.8
5729.83	25188.8
5730.83	25188.8
5731.83	25188.8
5732.83	25188.8
5733.83	25188.8
5734.83	25188.8
5735.83	25188.7
5736.83	25188.7
5737.83	25188.7
5738.83	25188.7
5739.83	25188.7
5740.83	25188.7
5741.83	25188.7
5742.83	25188.7
5743.83	25188.7
5744.83	25188.7
5745.83	25188.7
5746.83	25188.7
5747.83	25188.6
5748.83	25188.6
5749.83	25188.6
5750.83	25188.6
5751.83	25188.6
5752.83	25188.6
5753.83	25188.6
5754.83	25188.6
5755.83	25188.6
5756.83	25188.6
5757.83	25188.6
5758.83	25188.6
5759.83	25188.6
5760.83	25188.6
5761.83	25188.6
5762.83	25188.6
5763.83	25188.6
5764.83	25188.6
5765.83	25188.6
5766.83	25188.6
5767.83	25188.6
5768.83	25188.6
5769.83	25188.6
5770.83	25188.6
5771.83	25188.6
5772.83	25188.6
5773.83	25188.6
5774.83	25188.6
5775.83	25188.6
5776.83	25188.6
5777.83	25188.6
5778.83	25188.6
5779.83	25188.6
5780.83	25188.6
5781.83	25188.6
5782.83	25188.6
5783.83	25188.6
5784.83	25188.6
5785.83	25188.7
5786.83	25188.7
5787.83	25188.7
5788.83	25188.7
5789.83	25188.7
5790.83	25188.7
5791.83	25188.7
5792.83	25188.7
5793.83	25188.7
5794.83	25188.7
5795.83	25188.7
5796.83	25188.7
5797.83	25188.8
5798.83	25188.8
5799.83	25188.8
5800.83	25188.8
5801.83	25188.8
5802.83	25188.8
5803.83	25188.8
5804.83	25188.8
5805.83	25188.8
5806.83	25188.8
5807.83	25188.9
5808.83	25188.9
5809.83	25188.9
5810.83	25188.9
5811.83	25188.9
5812.83	25188.9
5813.83	25188.9
5814.83	25188.9
5815.83	25188.9
5816.83	25188.9
5817.83	25188.9
5818.83	25189
5819.83	25189
5820.83	25189
5821.83	25189
5822.83	25189
5823.83	25189
5824.83	25189
5825.83	25189
5826.83	25189
5827.83	25189
5828.83	25189
5829.83	25189
5830.83	25189
5831.83	25189.1
5832.83	25189.1
5833.83	25189.1
5834.83	25189.1
5835.83	25189.1
5836.83	25189.1
5837.83	25189.1
5838.83	25189.1
5839.83	25189.1
5840.83	25189.1
5841.83	25189.1
5842.83	25189.1
5843.83	25189.1
5844.83	25189.1
5845.83	25189.1
5846.83	25189.1
5847.83	25189.1
5848.83	25189.1
5849.83	25189.1
5850.83	25189.1
5851.83	25189.1
5852.83	25189.1
5853.83	25189.1
5854.83	25189.1
5855.83	25189.1
5856.83	25189.1
5857.83	25189.1
5858.83	25189.1
5859.83	25189.1
5860.83	25189.1
5861.83	25189
5862.83	25189
5863.83	25189
5864.83	25189
5865.83	25189
5866.83	25189
5867.83	25189
5868.83	25189
5869.83	25189
5870.83	25189
5871.83	25189
5872.83	25189
5873.83	25189
5874.83	25188.9
5875.83	25188.9
5876.83	25188.9
5877.83	25188.9
5878.83	25188.9
5879.83	25188.9
5880.83	25188.9
5881.83	25188.9
5882.83	25188.9
5883.83	25188.9
5884.83	25188.9
5885.83	25188.8
5886.83	25188.8
5887.83	25188.8
5888.83	25188.8
5889.83	25188.8
5890.83	25188.8
5891.83	25188.8
5892.83	25188.8
5893.83	25188.8
5894.83	25188.8
5895.83	25188.7
5896.83	25188.7
5897.83	25188.7
5898.83	25188.7
5899.83	25188.7
5900.83	25188.7
5901.83	25188.7
5902.83	25188.7
5903.83	25188.7
5904.83	25188.7
5905.83	25188.7
5906.83	25188.7
5907.83	25188.7
5908.83	25188.6
5909.83	25188.6
5910.83	25188.6
5911.83	25188.6
5912.83	25188.6
5913.83	25188.6
5914.83	25188.6
5915.83	25188.6
5916.83	25188.6
5917.83	25188.6
5918.83	25188.6
5919.83	25188.6
5920.83	25188.6
5921.83	25188.6
5922.83	25188.6
5923.83	25188.6
5924.83	25188.6
5925.83	25188.6
5926.83	25188.6
5927.83	25188.6
5928.83	25188.6
5929.83	25188.6
5930.83	25188.6
5931.83	25188.6
5932.83	25188.6
5933.83	25188.6
5934.83	25188.6
5935.83	25188.6
5936.83	25188.6
5937.83	25188.6
5938.83	25188.6
5939.83	25188.6
5940.83	25188.6
5941.83	25188.6
5942.83	25188.6
5943.83	25188.6
5944.83	25188.7
5945.83	25188.7
5946.83	25188.7
5947.83	25188.7
5948.83	25188.7
5949.83	25188.7
5950.83	25188.7
5951.83	25188.7
5952.83	25188.7
5953.83	25188.7
5954.83	25188.7
5955.83	25188.7
5956.83	25188.7
5957.83	25188.8
5958.83	25188.8
5959.83	25188.8
5960.83	25188.8
5961.83	25188.8
5962.83	25188.8
5963.83	25188.8
5964.83	25188.8
5965.83	25188.8
5966.83	25188.8
5967.83	25188.9
5968.83	25188.9
5969.83	25188.9
5970.83	25188.9
5971.83	25188.9
5972.83	25188.9
5973.83	25188.9
5974.83	25188.9
5975.83	25188.9
5976.83	25188.9
5977.83	25188.9
5978.83	25189
5979.83	25189
5980.83	25189
5981.83	25189
5982.83	25189
5983.83	25189
5984.83	25189
5985.83	25189
5986.83	25189
5987.83	25189
5988.83	25189
5989.83	25189
5990.83	25189
5991.83	25189
5992.83	25189
5993.83	25189.1
5994.83	25189.1
5995.83	25189.1
5996.83	25189.1
5997.83	25189.1
5998.83	25189.1
5999.83	25189.1
6000.83	25189.1
6001.83	25189.1
6002.83	25189.1
6003.83	25189.1
6004.83	25189.1
6005.83	25189.1
6006.83	25189.1
6007.83	25189.1
6008.83	25189.1
6009.83	25189.1
6010.83	25189.1
6011.83	25189.1
6012.83	25189.1
6013.83	25189.1
6014.83	25189.1
6015.83	25189.1
6016.83	25189.1
6017.83	25189.1
6018.83	25189.1
6019.83	25189.1
6020.83	25189
6021.83	25189
6022.83	25189
6023.83	25189
6024.83	25189
6025.83	25189
6026.83	25189
6027.83	25189
6028.83	25189
6029.83	25189
6030.83	25189
6031.83	25189
6032.83	25189
6033.83	25189
6034.83	25188.9
6035.83	25188.9
6036.83	25188.9
6037.83	25188.9
6038.83	25188.9
6039.83	25188.9
6040.83	25188.9
6041.83	25188.9
6042.83	25188.9
6043.83	25188.9
6044.83	25188.9
6045.83	25188.8
6046.83	25188.8
6047.83	25188.8
6048.83	25188.8
6049.83	25188.8
6050.83	25188.8
6051.83	25188.8
6052.83	25188.8
6053.83	25188.8
6054.83	25188.8
6055.83	25188.8
6056.83	25188.7
6057.83	25188.7
6058.83	25188.7
6059.83	25188.7
6060.83	25188.7
6061.83	25188.7
6062.83	25188.7
6063.83	25188.7
6064.83	25188.7
6065.83	25188.7
6066.83	25188.7
6067.83	25188.7
6068.83	25188.7
6069.83	25188.6
6070.83	25188.6
6071.83	25188.6
6072.83	25188.6
6073.83	25188.6
6074.83	25188.6
6075.83	25188.6
6076.83	25188.6
6077.83	25188.6
6078.83	25188.6
6079.83	25188.6
6080.83	25188.6
6081.83	25188.6
6082.83	25188.6
6083.83	25188.6
6084.83	25188.6
6085.83	25188.6
6086.83	25188.6
6087.83	25188.6
6088.83	25188.6
6089.83	25188.6
6090.83	25188.6
6091.83	25188.6
6092.83	25188.6
6093.83	25188.6
6094.83	25188.6
6095.83	25188.6
6096.83	25188.6
6097.83	25188.6
6098.83	25188.6
6099.83	25188.6
6100.83	25188.6
6101.83	25188.6
6102.83	25188.6
6103.83	25188.6
6104.83	25188.7
6105.83	25188.7
6106.83	25188.7
6107.83	25188.7
6108.83	25188.7
6109.83	25188.7
6110.83	25188.7
6111.83	25188.7
6112.83	25188.7
6113.83	25188.7
6114.83	25188.7
6115.83	25188.7
6116.83	25188.7
6117.83	25188.8
6118.83	25188.8
6119.83	25188.8
6120.83	25188.8
6121.83	25188.8
6122.83	25188.8
6123.83	25188.8
6124.83	25188.8
6125.83	25188.8
6126.83	25188.8
6127.83	25188.8
6128.83	25188.9
6129.83	25188.9
6130.83	25188.9
6131.83	25188.9
6132.83	25188.9
6133.83	25188.9
6134.83	25188.9
6135.83	25188.9
6136.83	25188.9
6137.83	25188.9
6138.83	25188.9
6139.83	25189
6140.83	25189
6141.83	25189
6142.83	25189
6143.83	25189
6144.83	25189
6145.83	25189
6146.83	25189
6147.83	25189
6148.83	25189
6149.83	25189
6150.83	25189
6151.83	25189
6152.83	25189
6153.83	25189
6154.83	25189.1
6155.83	25189.1
6156.83	25189.1
6157.83	25189.1
6158.83	25189.1
6159.83	25189.1
6160.83	25189.1
6161.83	25189.1
6162.83	25189.1
6163.83	25189.1
6164.83	25189.1
6165.83	25189.1
6166.83	25189.1
6167.83	25189.1
6168.83	25189.1
6169.83	25189.1
6170.83	25189.1
6171.83	25189.1
6172.83	25189.1
6173.83	25189.1
6174.83	25189.1
6175.83	25189.1
6176.83	25189.1
6177.83	25189.1
6178.83	25189.1
6179.83	25189
6180.83	25189
6181.83	25189
6182.83	25189
6183.83	25189
6184.83	25189
6185.83	25189
6186.83	25189
6187.83	25189
6188.83	25189
6189.83	25189
6190.83	25189
6191.83	25189
6192.83	25189
6193.83	25189
6194.83	25188.9
6195.83	25188.9
6196.83	25188.9
6197.83	25188.9
6198.83	25188.9
6199.83	25188.9
6200.83	25188.9
6201.83	25188.9
6202.83	25188.9
6203.83	25188.9
6204.83	25188.9
6205.83	25188.8
6206.83	25188.8
6207.83	25188.8
6208.83	25188.8
6209.83	25188.8
6210.83	25188.8
6211.83	25188.8
6212.83	25188.8
6213.83	25188.8
6214.83	25188.8
6215.83	25188.8
6216.83	25188.7
6217.83	25188.7
6218.83	25188.7
6219.83	25188.7
6220.83	25188.7
6221.83	25188.7
6222.83	25188.7
6223.83	25188.7
6224.83	25188.7
6225.83	25188.7
6226.83	25188.7
6227.83	25188.7
6228.83	25188.7
6229.83	25188.7
6230.83	25188.6
6231.83	25188.6
6232.83	25188.6
6233.83	25188.6
6234.83	25188.6
6235.83	25188.6
6236.83	25188.6
6237.83	25188.6
6238.83	25188.6
6239.83	25188.6
6240.83	25188.6
6241.83	25188.6
6242.83	25188.6
6243.83	25188.6
6244.83	25188.6
6245.83	25188.6
6246.83	25188.6
6247.83	25188.6
6248.83	25188.6
6249.83	25188.6
6250.83	25188.6
6251.83	25188.6
6252.83	25188.6
6253.83	25188.6
6254.83	25188.6
6255.83	25188.6
6256.83	25188.6
6257.83	25188.6
6258.83	25188.6
6259.83	25188.6
6260.83	25188.6
6261.83	25188.6
6262.83	25188.6
6263.83	25188.7
6264.83	25188.7
6265.83	25188.7
6266.83	25188.7
6267.83	25188.7
6268.83	25188.7
6269.83	25188.7
6270.83	25188.7
6271.83	25188.7
6272.83	25188.7
6273.83	25188.7
6274.83	25188.7
6275.83	25188.7
6276.83	25188.7
6277.83	25188.8
6278.83	25188.8
6279.83	25188.8
6280.83	25188.8
6281.83	25188.8
6282.83	25188.8
6283.83	25188.8
6284.83	25188.8
6285.83	25188.8
6286.83	25188.8
6287.83	25188.8
6288.83	25188.9
6289.83	25188.9
6290.83	25188.9
6291.83	25188.9
6292.83	25188.9
6293.83	25188.9
6294.83	25188.9
6295.83	25188.9
6296.83	25188.9
6297.83	25188.9
6298.83	25188.9
6299.83	25188.9
6300.83	25189
6301.83	25189
6302.83	25189
6303.83	25189
6304.83	25189
6305.83	25189
6306.83	25189
6307.83	25189
6308.83	25189
6309.83	25189
6310.83	25189
6311.83	25189
6312.83	25189
6313.83	25189
6314.83	25189
6315.83	25189
6316.83	25189.1
6317.83	25189.1
6318.83	25189.1
6319.83	25189.1
6320.83	25189.1
6321.83	25189.1
6322.83	25189.1
6323.83	25189.1
6324.83	25189.1
6325.83	25189.1
6326.83	25189.1
6327.83	25189.1
6328.83	25189.1
6329.83	25189.1
6330.83	25189.1
6331.83	25189.1
6332.83	25189.1
6333.83	25189.1
6334.83	25189.1
6335.83	25189.1
6336.83	25189.1
6337.83	25189.1
6338.83	25189
6339.83	25189
6340.83	25189
6341.83	25189
6342.83	25189
6343.83	25189
6344.83	25189
6345.83	25189
6346.83	25189
6347.83	25189
6348.83	25189
6349.83	25189
6350.83	25189
6351.83	25189
6352.83	25189
6353.83	25189
6354.83	25188.9
6355.83	25188.9
6356.83	25188.9
6357.83	25188.9
6358.83	25188.9
6359.83	25188.9
6360.83	25188.9
6361.83	25188.9
6362.83	25188.9
6363.83	25188.9
6364.83	25188.9
6365.83	25188.9
6366.83	25188.8
6367.83	25188.8
6368.83	25188.8
6369.83	25188.8
6370.83	25188.8
6371.83	25188.8
6372.83	25188.8
6373.83	25188.8
6374.83	25188.8
6375.83	25188.8
6376.83	25188.8
6377.83	25188.7
6378.83	25188.7
6379.83	25188.7
6380.83	25188.7
6381.83	25188.7
6382.83	25188.7
6383.83	25188.7
6384.83	25188.7
6385.83	25188.7
6386.83	25188.7
6387.83	25188.7
6388.83	25188.7
6389.83	25188.7
6390.83	25188.7
6391.83	25188.6
6392.83	25188.6
6393.83	25188.6
6394.83	25188.6
6395.83	25188.6
6396.83	25188.6
6397.83	25188.6
6398.83	25188.6
6399.83	25188.6
6400.83	25188.6
6401.83	25188.6
6402.83	25188.6
6403.83	25188.6
6404.83	25188.6
6405.83	25188.6
6406.83	25188.6
6407.83	25188.6
6408.83	25188.6
6409.83	25188.6
6410.83	25188.6
6411.83	25188.6
6412.83	25188.6
6413.83	25188.6
6414.83	25188.6
6415.83	25188.6
6416.83	25188.6
6417.83	25188.6
6418.83	25188.6
6419.83	25188.6
6420.83	25188.6
6421.83	25188.6
6422.83	25188.6
6423.83	25188.7
6424.83	25188.7
6425.83	25188.7
6426.83	25188.7
6427.83	25188.7
6428.83	25188.7
6429.83	25188.7
6430.83	25188.7
6431.83	25188.7
6432.83	25188.7
6433.83	25188.7
6434.83	25188.7
6435.83	25188.7
6436.83	25188.7
6437.83	25188.8
6438.83	25188.8
6439.83	25188.8
6440.83	25188.8
6441.83	25188.8
6442.83	25188.8
6443.83	25188.8
6444.83	25188.8
6445.83	25188.8
6446.83	25188.8
6447.83	25188.8
6448.83	25188.9
6449.83	25188.9
6450.83	25188.9
6451.83	25188.9
6452.83	25188.9
6453.83	25188.9
6454.83	25188.9
6455.83	25188.9
6456.83	25188.9
6457.83	25188.9
6458.83	25188.9
6459.83	25188.9
6460.83	25189
6461.83	25189
6462.83	25189
6463.83	25189
6464.83	25189
6465.83	25189
6466.83	25189
6467.83	25189
6468.83	25189
6469.83	25189
6470.83	25189
6471.83	25189
6472.83	25189
6473.83	25189
6474.83	25189
6475.83	25189
6476.83	25189
6477.83	25189
6478.83	25189.1
6479.83	25189.1
6480.83	25189.1
6481.83	25189.1
6482.83	25189.1
6483.83	25189.1
6484.83	25189.1
6485.83	25189.1
6486.83	25189.1
6487.83	25189.1
6488.83	25189.1
6489.83	25189.1
6490.83	25189.1
6491.83	25189.1
6492.83	25189.1
6493.83	25189.1
6494.83	25189.1
6495.83	25189.1
6496.83	25189
6497.83	25189
6498.83	25189
6499.83	25189
6500.83	25189
6501.83	25189
6502.83	25189
6503.83	25189
6504.83	25189
6505.83	25189
6506.83	25189
6507.83	25189
6508.83	25189
6509.83	25189
6510.83	25189
6511.83	25189
6512.83	25189
6513.83	25189
6514.83	25188.9
6515.83	25188.9
6516.83	25188.9
6517.83	25188.9
6518.83	25188.9
6519.83	25188.9
6520.83	25188.9
6521.83	25188.9
6522.83	25188.9
6523.83	25188.9
6524.83	25188.9
6525.83	25188.9
6526.83	25188.8
6527.83	25188.8
6528.83	25188.8
6529.83	25188.8
6530.83	25188.8
6531.83	25188.8
6532.83	25188.8
6533.83	25188.8
6534.83	25188.8
6535.83	25188.8
6536.83	25188.8
6537.83	25188.8
6538.83	25188.7
